iter	RMSE
1666	21454.55304
1667	21446.19669
1668	21443.29327
1669	21439.22779
1670	21435.78874
1671	21428.6683
1672	21423.01142
1673	21416.97163
1674	21411.67295
1675	21407.41373
1676	21401.73913
1677	21393.7973
1678	21389.80109
1679	21385.93031
1680	21377.83496
1681	21372.27274
1682	21365.05083
1683	21360.07856
1684	21354.04704
1685	21348.28625
1686	21342.32704
1687	21336.30272
1688	21331.04619
1689	21323.74497
1690	21318.45908
1691	21312.699
1692	21305.72574
1693	21302.1128
1694	21295.71142
1695	21290.83709
1696	21283.71704
1697	21278.76598
1698	21273.82644
1699	21266.57801
1700	21261.78361
1701	21254.47838
1702	21245.15832
1703	21239.32465
1704	21233.35984
1705	21229.6996
1706	21222.71056
1707	21216.04739
1708	21212.15266
1709	21208.35493
1710	21200.58529
1711	21193.61325
1712	21187.65571
1713	21180.7156
1714	21174.84031
1715	21171.2643
1716	21166.97554
1717	21158.7837
1718	21154.03693
1719	21150.11456
1720	21144.78141
1721	21137.58083
1722	21132.90227
1723	21126.92633
1724	21124.45171
1725	21119.53812
1726	21115.1131
1727	21107.98176
1728	21103.67798
1729	21098.15779
1730	21095.97167
1731	21089.10024
1732	21085.72157
1733	21081.22054
1734	21075.65633
1735	21070.76882
1736	21066.09355
1737	21060.07938
1738	21054.41101
1739	21049.00385
1740	21041.52499
1741	21036.0567
1742	21030.54983
1743	21025.2322
1744	21020.00248
1745	21015.57653
1746	21010.35842
1747	21006.53351
1748	21002.53369
1749	20996.55345
1750	20993.64394
1751	20988.07242
1752	20982.37685
1753	20977.95002
1754	20975.89075
1755	20971.66467
1756	20966.63345
1757	20961.78652
1758	20960.50606
1759	20955.51572
1760	20951.04207
1761	20946.58588
1762	20939.70765
1763	20933.27717
1764	20928.30441
1765	20921.65254
1766	20916.9608
1767	20912.1055
1768	20907.42512
1769	20901.8103
1770	20896.12126
1771	20891.59056
1772	20887.19154
1773	20881.4669
1774	20878.47983
1775	20873.10302
1776	20868.4597
1777	20865.23701
1778	20859.5958
1779	20852.88506
1780	20849.81057
1781	20843.63833
1782	20838.33331
1783	20830.06316
1784	20823.95389
1785	20818.84421
1786	20812.30084
1787	20809.17726
1788	20805.94406
1789	20801.08456
1790	20798.17552
1791	20794.79117
1792	20786.71106
1793	20777.9185
1794	20770.91933
1795	20766.22306
1796	20762.89423
1797	20758.21461
1798	20756.57587
1799	20752.5162
1800	20745.88724
1801	20741.18146
1802	20737.46407
1803	20731.99913
1804	20727.94731
1805	20722.61615
1806	20717.3589
1807	20713.61169
1808	20712.6557
1809	20707.80351
1810	20703.8395
1811	20699.19071
1812	20696.72971
1813	20693.85611
1814	20692.43564
1815	20688.96672
1816	20683.23431
1817	20678.14413
1818	20676.20287
1819	20675.10135
1820	20668.54319
1821	20662.83345
1822	20658.83798
1823	20655.01358
1824	20650.34209
1825	20647.05171
1826	20644.20907
1827	20639.0531
1828	20634.97008
1829	20628.01985
1830	20625.94381
1831	20624.05996
1832	20619.23965
1833	20615.45051
1834	20611.51137
1835	20607.20323
1836	20603.23241
1837	20600.60064
1838	20597.52394
1839	20594.75982
1840	20591.84024
1841	20588.80986
1842	20585.45487
1843	20581.02458
1844	20577.40376
1845	20571.844
1846	20570.00682
1847	20566.18681
1848	20562.84545
1849	20559.64407
1850	20555.28191
1851	20549.37058
1852	20543.81605
1853	20538.90632
1854	20533.68158
1855	20529.04513
1856	20523.87103
1857	20516.48588
1858	20510.49841
1859	20505.42619
1860	20496.58573
1861	20492.14618
1862	20488.72802
1863	20482.09126
1864	20479.98699
1865	20476.27492
1866	20468.24244
1867	20465.38117
1868	20462.99629
1869	20457.17973
1870	20452.52228
1871	20448.00419
1872	20444.49469
1873	20440.77204
1874	20437.49563
1875	20432.21474
1876	20426.00595
1877	20422.33924
1878	20417.29206
1879	20413.30402
1880	20408.30004
1881	20403.10066
1882	20397.51308
1883	20395.22553
1884	20390.18128
1885	20385.56747
1886	20378.85869
1887	20375.00211
1888	20372.10343
1889	20368.33156
1890	20365.62091
1891	20363.2262
1892	20358.66429
1893	20352.83742
1894	20347.917
1895	20342.30121
1896	20333.23487
1897	20329.06777
1898	20324.39709
1899	20320.4537
1900	20317.35892
1901	20311.32789
1902	20306.88241
1903	20302.3051
1904	20298.51087
1905	20296.00234
1906	20288.49207
1907	20283.3785
1908	20279.37763
1909	20273.50983
1910	20268.91992
1911	20265.23069
1912	20260.6142
1913	20256.30475
1914	20253.41852
1915	20250.97121
1916	20248.95667
1917	20244.22761
1918	20235.94704
1919	20231.24146
1920	20226.21873
1921	20224.58939
1922	20218.84027
1923	20213.31426
1924	20211.37743
1925	20206.52471
1926	20201.77735
1927	20199.45031
1928	20191.16406
1929	20187.62385
1930	20184.47169
1931	20178.61604
1932	20176.76521
1933	20172.70706
1934	20168.53213
1935	20165.16123
1936	20161.10552
1937	20156.29979
1938	20151.7069
1939	20148.11655
1940	20145.08122
1941	20141.18763
1942	20135.24672
1943	20131.49299
1944	20128.43225
1945	20127.77705
1946	20124.29279
1947	20121.62367
1948	20117.49044
1949	20113.30038
1950	20108.45598
1951	20105.46539
1952	20099.54266
1953	20094.57836
1954	20089.64584
1955	20086.88952
1956	20081.01163
1957	20077.026
1958	20071.66901
1959	20069.10931
1960	20063.40589
1961	20058.16318
1962	20055.64184
1963	20050.09948
1964	20046.05941
1965	20042.05861
1966	20036.36367
1967	20033.91794
1968	20031.6547
1969	20029.49277
1970	20024.1709
1971	20016.75379
1972	20010.07079
1973	20005.15072
1974	19999.19246
1975	19995.62788
1976	19992.49696
1977	19987.41049
1978	19982.59503
1979	19979.12691
1980	19974.88952
1981	19970.32302
1982	19965.85571
1983	19962.65079
1984	19955.90804
1985	19953.17431
1986	19948.68457
1987	19946.425
1988	19942.2139
1989	19938.38437
1990	19931.34436
1991	19927.71399
1992	19924.6143
1993	19922.58346
1994	19919.85763
1995	19914.69167
1996	19909.61384
1997	19907.40016
1998	19902.11263
1999	19894.98992
2000	19891.55753
2001	19887.25401
2002	19883.09165
2003	19880.30904
2004	19877.52539
2005	19874.53763
2006	19871.00636
2007	19868.58833
2008	19864.60767
2009	19861.79137
2010	19858.79026
2011	19857.99394
2012	19853.82433
2013	19849.45673
2014	19844.38953
2015	19840.2176
2016	19835.7171
2017	19830.49863
2018	19827.73071
2019	19822.4048
2020	19819.35299
2021	19817.15303
2022	19813.37006
2023	19808.10862
2024	19806.23587
2025	19804.06496
2026	19800.33883
2027	19794.49205
2028	19786.29819
2029	19779.43209
2030	19776.32094
2031	19772.34723
2032	19771.26898
2033	19767.92329
2034	19760.50973
2035	19756.27468
2036	19750.85384
2037	19745.27725
2038	19740.35123
2039	19735.25052
2040	19731.14727
2041	19728.75971
2042	19722.16744
2043	19718.3712
2044	19711.47491
2045	19707.21006
2046	19701.95582
2047	19697.08662
2048	19694.50561
2049	19692.01506
2050	19688.18133
2051	19684.19499
2052	19678.96728
2053	19676.15316
2054	19673.62196
2055	19668.33836
2056	19662.40533
2057	19659.88733
2058	19657.73935
2059	19653.96567
2060	19652.09815
2061	19645.90617
2062	19641.43994
2063	19637.4334
2064	19632.17638
2065	19630.15613
2066	19629.32666
2067	19626.72675
2068	19621.44845
2069	19618.60347
2070	19614.99131
2071	19612.27859
2072	19606.17457
2073	19602.22869
2074	19598.18973
2075	19592.51681
2076	19588.95904
2077	19585.17844
2078	19580.85633
2079	19573.21412
2080	19568.27784
2081	19566.10129
2082	19564.25185
2083	19560.32115
2084	19553.78627
2085	19548.58558
2086	19544.07728
2087	19541.33578
2088	19534.59631
2089	19531.29779
2090	19528.85798
2091	19526.70934
2092	19521.34803
2093	19516.47172
2094	19513.69918
2095	19510.79891
2096	19506.78896
2097	19503.75877
2098	19499.76705
2099	19496.48698
2100	19492.93878
2101	19489.54491
2102	19487.38871
2103	19482.99391
2104	19480.80208
2105	19476.11262
2106	19473.35546
2107	19468.90914
2108	19464.06627
2109	19459.57416
2110	19456.19502
2111	19452.39801
2112	19446.85894
2113	19442.25294
2114	19437.21325
2115	19433.77629
2116	19431.72613
2117	19426.6386
2118	19423.53064
2119	19419.87875
2120	19417.62917
2121	19414.87446
2122	19410.7995
2123	19406.62024
2124	19403.66566
2125	19399.14334
2126	19396.13918
2127	19392.72805
2128	19388.99265
2129	19383.57781
2130	19380.96354
2131	19377.95026
2132	19375.44347
2133	19369.76909
2134	19365.92485
2135	19364.24712
2136	19361.55856
2137	19357.56275
2138	19353.31498
2139	19350.31066
2140	19346.59694
2141	19342.78682
2142	19335.94777
2143	19329.5903
2144	19325.78034
2145	19320.8603
2146	19317.34588
2147	19310.00232
2148	19307.48146
2149	19304.86704
2150	19301.6696
2151	19298.37275
2152	19294.33422
2153	19291.07679
2154	19285.3366
2155	19280.06948
2156	19276.07742
2157	19271.71672
2158	19265.8607
2159	19263.76656
2160	19262.66318
2161	19261.73194
2162	19257.52822
2163	19254.28291
2164	19251.96018
2165	19251.16124
2166	19249.7252
2167	19246.5608
2168	19239.4861
2169	19233.73256
2170	19229.19229
2171	19226.43195
2172	19224.99731
2173	19221.11368
2174	19217.01741
2175	19211.99267
2176	19209.42122
2177	19206.3647
2178	19202.38226
2179	19198.76412
2180	19194.93858
2181	19192.08488
2182	19189.65038
2183	19186.35772
2184	19183.43969
2185	19180.83772
2186	19178.5604
2187	19173.1384
2188	19169.89792
2189	19166.41531
2190	19164.46139
2191	19159.74605
2192	19156.22435
2193	19153.10233
2194	19148.30771
2195	19145.06552
2196	19141.58906
2197	19138.18683
2198	19134.97864
2199	19133.0068
2200	19129.73125
2201	19124.35696
2202	19120.82544
2203	19118.1805
2204	19114.72198
2205	19113.72651
2206	19110.28729
2207	19108.37842
2208	19105.70231
2209	19103.10565
2210	19098.34073
2211	19095.67435
2212	19092.42148
2213	19089.39153
2214	19085.06152
2215	19081.16758
2216	19079.34988
2217	19076.55552
2218	19073.37989
2219	19069.58471
2220	19066.87494
2221	19063.20903
2222	19058.223
2223	19055.60295
2224	19054.19361
2225	19048.88853
2226	19047.46112
2227	19044.5234
2228	19042.18452
2229	19040.32442
2230	19035.61412
2231	19029.69937
2232	19026.70095
2233	19022.49726
2234	19017.52857
2235	19011.75222
2236	19007.904
2237	19001.70181
2238	18996.39244
2239	18995.27448
2240	18990.56323
2241	18985.50407
2242	18981.91878
2243	18979.1659
2244	18975.93316
2245	18972.62386
2246	18971.29661
2247	18967.27823
2248	18964.30423
2249	18961.04781
2250	18956.65792
2251	18954.71166
2252	18952.09098
2253	18947.93814
2254	18946.64263
2255	18942.19884
2256	18938.53684
2257	18936.60847
2258	18934.17358
2259	18931.32544
2260	18929.17376
2261	18927.99762
2262	18922.8141
2263	18920.09093
2264	18918.16995
2265	18914.37438
2266	18913.84464
2267	18911.07841
2268	18906.33241
2269	18903.64713
2270	18901.18107
2271	18899.65047
2272	18897.26715
2273	18894.91943
2274	18893.04433
2275	18890.98837
2276	18888.4752
2277	18883.79209
2278	18880.62771
2279	18877.19296
2280	18873.86811
2281	18871.93169
2282	18870.49278
2283	18867.36777
2284	18863.59895
2285	18858.51609
2286	18856.9755
2287	18850.71207
2288	18849.78682
2289	18846.09736
2290	18843.56042
2291	18841.15842
2292	18839.84745
2293	18837.01064
2294	18833.27136
2295	18831.36237
2296	18830.0401
2297	18823.83418
2298	18820.92153
2299	18820.48346
2300	18819.07571
2301	18817.17633
2302	18814.16239
2303	18809.5368
2304	18807.82638
2305	18806.93982
2306	18804.22801
2307	18797.89978
2308	18792.70379
2309	18789.37764
2310	18787.40972
2311	18782.83921
2312	18780.76301
2313	18776.03513
2314	18774.56645
2315	18771.42197
2316	18767.01249
2317	18765.64319
2318	18761.60439
2319	18758.31541
2320	18756.36816
2321	18752.8972
2322	18751.84211
2323	18747.24357
2324	18743.19331
2325	18741.03366
2326	18737.66706
2327	18735.23769
2328	18732.28525
2329	18727.97323
2330	18727.21708
2331	18726.17602
2332	18724.67477
2333	18721.23866
2334	18719.1436
2335	18717.80838
2336	18716.75838
2337	18714.57219
2338	18711.10401
2339	18709.57352
2340	18707.91658
2341	18704.1819
2342	18700.17843
2343	18697.1763
2344	18695.37992
2345	18690.85453
2346	18687.29235
2347	18681.36548
2348	18677.78418
2349	18673.73872
2350	18669.94145
2351	18664.27185
2352	18661.65274
2353	18659.05596
2354	18656.66403
2355	18651.92219
2356	18649.30114
2357	18646.25696
2358	18643.85811
2359	18641.26869
2360	18638.26088
2361	18636.38877
2362	18634.12759
2363	18630.20701
2364	18626.56203
2365	18622.60799
2366	18618.7535
2367	18616.69421
2368	18612.59924
2369	18610.01896
2370	18607.42472
2371	18603.02292
2372	18599.44635
2373	18594.07239
2374	18589.35529
2375	18585.52999
2376	18582.70127
2377	18577.88313
2378	18573.65105
2379	18569.7359
2380	18566.40696
2381	18566.36677
2382	18563.40376
2383	18562.5011
2384	18561.1984
2385	18558.04112
2386	18553.2863
2387	18547.45491
2388	18545.48096
2389	18541.40507
2390	18537.41509
2391	18534.06363
2392	18530.70622
2393	18528.44459
2394	18526.18375
2395	18522.06866
2396	18519.29345
2397	18513.25915
2398	18509.71893
2399	18507.04822
2400	18503.60223
2401	18501.96433
2402	18500.09407
2403	18497.19651
2404	18495.00539
2405	18492.83811
2406	18489.49973
2407	18486.97691
2408	18484.90943
2409	18478.64107
2410	18475.12306
2411	18471.55305
2412	18468.30543
2413	18466.78494
2414	18460.70409
2415	18458.33733
2416	18454.7262
2417	18452.79544
2418	18449.41359
2419	18446.59431
2420	18442.48887
2421	18438.15581
2422	18433.75377
2423	18432.14224
2424	18429.43476
2425	18426.17135
2426	18425.19703
2427	18420.74566
2428	18415.58478
2429	18412.65277
2430	18408.005
2431	18404.16945
2432	18401.9863
2433	18398.75233
2434	18396.70929
2435	18395.64159
2436	18391.11855
2437	18387.47123
2438	18386.30982
2439	18384.50925
2440	18381.64262
2441	18380.32805
2442	18377.19304
2443	18374.56866
2444	18371.86463
2445	18367.14502
2446	18364.46652
2447	18360.85489
2448	18357.15015
2449	18354.34581
2450	18350.64312
2451	18348.16617
2452	18345.50657
2453	18342.66821
2454	18341.44277
2455	18339.07448
2456	18335.25731
2457	18334.12747
2458	18328.34364
2459	18324.92258
2460	18321.22893
2461	18318.00861
2462	18316.66712
2463	18313.45745
2464	18310.78255
2465	18308.39841
2466	18304.77226
2467	18300.84046
2468	18298.11803
2469	18295.60677
2470	18292.67561
2471	18288.04657
2472	18285.11424
2473	18280.11373
2474	18277.44138
2475	18274.85629
2476	18272.1561
2477	18268.68337
2478	18265.50365
2479	18262.60851
2480	18260.51212
2481	18259.0598
2482	18255.97794
2483	18253.06555
2484	18251.00215
2485	18248.66564
2486	18242.47154
2487	18240.99113
2488	18237.70265
2489	18236.83082
2490	18235.02535
2491	18233.2065
2492	18229.42177
2493	18225.51116
2494	18222.18742
2495	18219.47293
2496	18218.37006
2497	18212.71401
2498	18210.02774
2499	18207.47742
2500	18203.79125
2501	18201.75132
2502	18199.07161
2503	18196.51822
2504	18192.62902
2505	18188.84296
2506	18185.08305
2507	18183.85326
2508	18182.09629
2509	18177.23263
2510	18173.86046
2511	18171.71757
2512	18165.91627
2513	18163.4418
2514	18158.7579
2515	18157.47078
2516	18156.00214
2517	18153.65402
2518	18151.99988
2519	18146.37068
2520	18141.97132
2521	18139.22352
2522	18136.74976
2523	18134.05889
2524	18132.22795
2525	18131.60868
2526	18128.60059
2527	18125.51383
2528	18122.55173
2529	18118.47075
2530	18116.28647
2531	18113.5308
2532	18111.2996
2533	18110.64628
2534	18107.47474
2535	18105.71569
2536	18103.45742
2537	18100.19815
2538	18097.01612
2539	18095.24733
2540	18091.52732
2541	18089.32946
2542	18084.11702
2543	18083.08109
2544	18081.28296
2545	18075.14655
2546	18073.54348
2547	18070.73343
2548	18067.1016
2549	18063.61189
2550	18059.87821
2551	18057.46695
2552	18055.04116
2553	18053.08593
2554	18050.86993
2555	18047.32452
2556	18045.2338
2557	18043.79617
2558	18043.06469
2559	18040.41538
2560	18037.51928
2561	18034.57891
2562	18029.27647
2563	18026.38832
2564	18024.89905
2565	18021.55896
2566	18018.71695
2567	18017.7281
2568	18015.73314
2569	18014.37269
2570	18010.37553
2571	18007.95453
2572	18005.18722
2573	18003.70045
2574	18001.46946
2575	17998.80967
2576	17995.00976
2577	17994.0365
2578	17991.76136
2579	17988.31939
2580	17987.03292
2581	17983.33225
2582	17982.22337
2583	17980.34537
2584	17978.7606
2585	17977.90252
2586	17975.56412
2587	17973.51264
2588	17971.54004
2589	17970.73585
2590	17968.49372
2591	17965.93009
2592	17963.23938
2593	17959.43
2594	17957.00654
2595	17955.39526
2596	17953.61775
2597	17951.12478
2598	17949.22663
2599	17947.12836
2600	17944.26465
2601	17941.30965
2602	17938.45364
2603	17936.67013
2604	17935.58098
2605	17932.3933
2606	17931.35092
2607	17928.18731
2608	17926.39717
2609	17924.19157
2610	17921.21507
2611	17918.02281
2612	17915.31874
2613	17912.45588
2614	17910.41853
2615	17909.66121
2616	17908.5083
2617	17905.65985
2618	17904.02693
2619	17900.4654
2620	17895.83012
2621	17893.34548
2622	17891.1712
2623	17887.12195
2624	17885.51376
2625	17883.15571
2626	17881.31429
2627	17877.48869
2628	17873.02987
2629	17870.46978
2630	17868.06342
2631	17863.6691
2632	17862.044
2633	17859.61049
2634	17856.67379
2635	17855.36115
2636	17853.51331
2637	17851.4637
2638	17850.36673
2639	17849.52189
2640	17847.2134
2641	17845.85035
2642	17844.79848
2643	17842.66274
2644	17841.54886
2645	17837.81086
2646	17836.33356
2647	17834.59104
2648	17830.96306
2649	17828.06135
2650	17824.07895
2651	17822.29953
2652	17820.60183
2653	17818.42758
2654	17814.40581
2655	17811.07483
2656	17810.05462
2657	17808.34101
2658	17802.37355
2659	17801.23415
2660	17800.03219
2661	17794.76776
2662	17793.56983
2663	17791.97284
2664	17789.97065
2665	17785.63447
2666	17783.56775
2667	17782.35173
2668	17779.83475
2669	17777.65225
2670	17775.54046
2671	17773.64442
2672	17771.96642
2673	17769.20133
2674	17766.40935
2675	17762.29441
2676	17759.07593
2677	17757.57887
2678	17753.65239
2679	17751.67522
2680	17749.57166
2681	17747.89259
2682	17744.33166
2683	17741.25119
2684	17739.29535
2685	17737.23263
2686	17733.20766
2687	17731.32263
2688	17729.14768
2689	17728.19202
2690	17727.00482
2691	17725.92717
2692	17722.47178
2693	17719.81584
2694	17716.95089
2695	17711.88912
2696	17709.90472
2697	17708.50159
2698	17704.39492
2699	17702.96706
2700	17701.86203
2701	17699.71363
2702	17696.15623
2703	17693.42299
2704	17692.28325
2705	17691.01593
2706	17689.38737
2707	17686.78058
2708	17684.45389
2709	17683.21265
2710	17680.41333
2711	17677.59843
2712	17675.12289
2713	17672.74181
2714	17668.51201
2715	17666.24131
2716	17665.66097
2717	17663.56608
2718	17661.00648
2719	17658.77756
2720	17656.75466
2721	17654.04756
2722	17650.5531
2723	17647.30455
2724	17646.10202
2725	17642.74967
2726	17642.08677
2727	17638.40697
2728	17637.80089
2729	17636.52541
2730	17635.03137
